Fecha,Year,IDCliente,IDProducto,Ventas,Costos,Unidades,IDVenta
2025-08-28,2025,C001,P002,1163.36,914.17,109,3198
2025-08-28,2025,C002,P001,1167.58,914.15,108,3199
2025-08-28,2025,C002,P002,1160.11,914.15,108,3200
2025-08-28,2025,C003,P001,1247.31,914.15,107,3201
2025-08-28,2025,C003,P002,1178.96,914.15,107,3202
2025-08-29,2025,C001,P001,1181.44,915.90,110,3203
2025-08-29,2025,C001,P002,1083.97,915.90,110,3204
2025-08-29,2025,C002,P001,1255.59,915.92,109,3205
2025-08-29,2025,C002,P002,1212.52,915.92,109,3206
2025-08-30,2025,C001,P001,1299.51,917.65,111,3207
2025-08-30,2025,C001,P002,1084.18,917.65,111,3208
2025-08-30,2025,C002,P001,1336.86,917.65,110,3209
2025-08-30,2025,C002,P002,1221.99,917.65,110,3210
2025-08-30,2025,C003,P001,1177.49,917.65,109,3211
2025-08-30,2025,C003,P002,1255.50,917.65,109,3212
2025-08-31,2025,C002,P001,1244.24,919.42,111,3213
2025-08-31,2025,C002,P002,1257.29,919.42,111,3214
2025-08-31,2025,C003,P001,1218.67,919.42,110,3215
2025-08-31,2025,C003,P002,1169.77,919.42,110,3216
2025-09-01,2025,C001,P001,1273.45,866.90,81,3217
2025-09-01,2025,C001,P002,1098.20,866.90,81,3218
2025-09-02,2025,C001,P001,1146.64,868.67,82,3219
2025-09-02,2025,C001,P002,1083.30,868.67,82,3220
2025-09-02,2025,C002,P001,1225.45,868.67,81,3221
2025-09-02,2025,C002,P002,1088.42,868.67,81,3222
2025-09-02,2025,C003,P001,1237.41,868.65,80,3223
2025-09-02,2025,C003,P002,1107.72,868.65,80,3224
2025-09-03,2025,C001,P001,1217.60,870.40,83,3225
2025-09-03,2025,C001,P002,1057.66,870.40,83,3226
2025-09-03,2025,C002,P001,1126.19,870.42,82,3227
2025-09-03,2025,C002,P002,1053.50,870.42,82,3228
2025-09-03,2025,C003,P001,1153.20,870.40,81,3229
2025-09-03,2025,C003,P002,1194.71,870.40,81,3230
2025-09-04,2025,C002,P001,1117.95,872.17,83,3231
2025-09-04,2025,C002,P002,1052.24,872.17,83,3232
2025-09-04,2025,C003,P001,1293.72,872.15,82,3233
2025-09-04,2025,C003,P002,1178.44,872.15,82,3234
2025-09-05,2025,C001,P001,1144.89,873.92,85,3235
2025-09-05,2025,C001,P002,1152.19,873.92,85,3236
2025-09-05,2025,C002,P001,1261.00,873.90,84,3237
2025-09-05,2025,C002,P002,1134.23,873.90,84,3238
2025-09-05,2025,C003,P001,1159.34,873.92,83,3239
2025-09-05,2025,C003,P002,1080.24,873.92,83,3240
2025-09-06,2025,C001,P001,1211.62,875.67,86,3241
2025-09-06,2025,C001,P002,1116.09,875.67,86,3242
2025-09-06,2025,C002,P001,1138.87,875.67,85,3243
2025-09-06,2025,C002,P002,1052.55,875.67,85,3244
2025-09-06,2025,C003,P001,1293.47,875.67,84,3245
2025-09-06,2025,C003,P002,1079.64,875.67,84,3246
2025-09-07,2025,C001,P001,1300.81,877.42,87,3247
2025-09-07,2025,C001,P002,1147.72,877.42,87,3248
2025-09-07,2025,C002,P001,1173.09,877.42,86,3249
2025-09-07,2025,C002,P002,1195.13,877.42,86,3250
2025-09-08,2025,C001,P001,1300.33,879.15,88,3251
2025-09-08,2025,C001,P002,1093.28,879.15,88,3252
2025-09-08,2025,C002,P001,1304.68,879.15,87,3253
2025-09-08,2025,C002,P002,1044.35,879.15,87,3254
2025-09-08,2025,C003,P001,1260.80,879.15,86,3255
2025-09-08,2025,C003,P002,1192.40,879.15,86,3256
2025-09-09,2025,C001,P001,1138.99,880.92,89,3257
2025-09-09,2025,C001,P002,1189.45,880.92,89,3258
2025-09-09,2025,C002,P001,1251.96,880.90,88,3259
2025-09-09,2025,C002,P002,1062.67,880.90,88,3260
2025-09-09,2025,C003,P001,1301.83,880.90,87,3261
2025-09-09,2025,C003,P002,1151.56,880.90,87,3262
2025-09-10,2025,C001,P001,1148.15,882.65,90,3263
2025-09-10,2025,C001,P002,1048.59,882.65,90,3264
2025-09-10,2025,C002,P001,1314.53,882.67,89,3265
2025-09-10,2025,C002,P002,1104.05,882.67,89,3266
2025-09-10,2025,C003,P001,1128.46,882.67,88,3267
2025-09-10,2025,C003,P002,1080.46,882.67,88,3268
2025-09-11,2025,C002,P001,1306.20,884.40,90,3269
2025-09-11,2025,C002,P002,1154.74,884.40,90,3270
2025-09-12,2025,C001,P001,1254.70,886.15,92,3271
2025-09-12,2025,C001,P002,1220.73,886.15,92,3272
2025-09-12,2025,C002,P001,1243.97,886.17,91,3273
2025-09-12,2025,C002,P002,1063.53,886.17,91,3274
2025-09-12,2025,C003,P001,1180.25,886.15,90,3275
2025-09-12,2025,C003,P002,1182.59,886.15,90,3276
2025-09-13,2025,C001,P001,1264.50,887.92,93,3277
2025-09-13,2025,C001,P002,1160.40,887.92,93,3278
2025-09-13,2025,C003,P001,1162.31,887.92,91,3279
2025-09-13,2025,C003,P002,1058.98,887.92,91,3280
2025-09-14,2025,C001,P001,1302.57,889.65,94,3281
2025-09-14,2025,C001,P002,1055.93,889.65,94,3282
2025-09-15,2025,C001,P001,1268.07,891.42,95,3283
2025-09-15,2025,C001,P002,1062.69,891.42,95,3284
2025-09-15,2025,C002,P001,1305.12,891.40,94,3285
2025-09-15,2025,C002,P002,1167.57,891.40,94,3286
2025-09-15,2025,C003,P001,1316.27,891.42,93,3287
2025-09-15,2025,C003,P002,1194.59,891.42,93,3288
2025-09-16,2025,C001,P001,1143.72,893.17,96,3289
2025-09-16,2025,C001,P002,1073.75,893.17,96,3290
2025-09-16,2025,C002,P001,1327.66,893.15,95,3291
2025-09-16,2025,C002,P002,1074.59,893.15,95,3292
2025-09-16,2025,C003,P001,1139.37,893.17,94,3293
2025-09-16,2025,C003,P002,1076.36,893.17,94,3294
2025-09-17,2025,C001,P001,1133.25,894.90,97,3295
2025-09-17,2025,C001,P002,1188.39,894.90,97,3296
2025-09-17,2025,C002,P001,1207.14,894.90,96,3297
2025-09-17,2025,C002,P002,1171.80,894.90,96,3298
2025-09-17,2025,C003,P001,1321.92,894.90,95,3299
2025-09-17,2025,C003,P002,1061.96,894.90,95,3300
2025-09-18,2025,C001,P001,1302.38,896.65,98,3301
2025-09-18,2025,C001,P002,1084.23,896.65,98,3302
2025-09-18,2025,C002,P001,1245.36,896.65,97,3303
2025-09-18,2025,C002,P002,1201.27,896.65,97,3304
2025-09-19,2025,C001,P001,1139.56,898.42,99,3305
2025-09-19,2025,C001,P002,1189.82,898.42,99,3306
2025-09-19,2025,C002,P001,1328.09,898.42,98,3307
2025-09-19,2025,C002,P002,1123.08,898.42,98,3308
2025-09-19,2025,C003,P001,1280.71,898.42,97,3309
2025-09-19,2025,C003,P002,1146.19,898.42,97,3310
2025-09-20,2025,C001,P001,1281.67,900.15,100,3311
2025-09-20,2025,C001,P002,1059.47,900.15,100,3312
2025-09-20,2025,C002,P001,1282.34,900.15,99,3313
2025-09-20,2025,C002,P002,1210.61,900.15,99,3314
2025-09-21,2025,C001,P001,1262.19,901.90,101,3315
2025-09-21,2025,C001,P002,1144.74,901.90,101,3316
2025-09-22,2025,C001,P001,1157.41,903.67,102,3317
2025-09-22,2025,C001,P002,1168.23,903.67,102,3318
2025-09-22,2025,C002,P001,1284.58,903.67,101,3319
2025-09-22,2025,C002,P002,1253.36,903.67,101,3320
2025-09-22,2025,C003,P001,1250.24,903.67,100,3321
2025-09-22,2025,C003,P002,1250.28,903.67,100,3322
2025-09-23,2025,C001,P001,1239.38,905.42,103,3323
2025-09-23,2025,C001,P002,1181.90,905.42,103,3324
2025-09-23,2025,C003,P001,1320.16,905.40,101,3325
2025-09-23,2025,C003,P002,1134.24,905.40,101,3326
2025-09-24,2025,C002,P001,1303.61,907.17,103,3327
2025-09-24,2025,C002,P002,1169.13,907.17,103,3328
2025-09-24,2025,C003,P001,1198.65,907.15,102,3329
2025-09-24,2025,C003,P002,1143.68,907.15,102,3330
2025-09-25,2025,C001,P001,1301.34,908.90,105,3331
2025-09-25,2025,C001,P002,1158.00,908.90,105,3332
2025-09-25,2025,C002,P001,1317.04,908.92,104,3333
2025-09-25,2025,C002,P002,1159.91,908.92,104,3334
2025-09-25,2025,C003,P001,1206.29,908.90,103,3335
2025-09-25,2025,C003,P002,1168.26,908.90,103,3336
2025-09-26,2025,C001,P001,1282.28,910.67,106,3337
2025-09-26,2025,C001,P002,1222.81,910.67,106,3338
2025-09-26,2025,C002,P001,1202.84,910.65,105,3339
2025-09-26,2025,C002,P002,1166.59,910.65,105,3340
2025-09-26,2025,C003,P001,1152.83,910.67,104,3341
2025-09-26,2025,C003,P002,1238.45,910.67,104,3342
2025-09-27,2025,C001,P001,1322.80,912.42,107,3343
2025-09-27,2025,C001,P002,1233.33,912.42,107,3344
2025-09-27,2025,C002,P001,1240.31,912.42,106,3345
2025-09-27,2025,C002,P002,1196.36,912.42,106,3346
2025-09-28,2025,C002,P001,1220.08,914.17,107,3347
2025-09-28,2025,C002,P002,1197.00,914.17,107,3348
2025-09-28,2025,C003,P001,1288.61,914.15,106,3349
2025-09-28,2025,C003,P002,1094.65,914.15,106,3350
2025-09-29,2025,C001,P001,1356.52,915.92,109,3351
2025-09-29,2025,C001,P002,1118.33,915.92,109,3352
2025-09-29,2025,C002,P001,1337.26,915.90,108,3353
2025-09-29,2025,C002,P002,1171.38,915.90,108,3354
2025-09-29,2025,C003,P001,1226.74,915.92,107,3355
2025-09-29,2025,C003,P002,1175.12,915.92,107,3356
2025-09-30,2025,C001,P001,1294.80,917.65,110,3357
2025-09-30,2025,C001,P002,1108.75,917.65,110,3358
2025-09-31,2025,C001,P001,1203.58,919.42,111,3359
2025-09-31,2025,C001,P002,1157.24,919.42,111,3360
2025-09-31,2025,C003,P001,1345.83,919.40,109,3361
2025-09-31,2025,C003,P002,1246.48,919.40,109,3362
2025-10-01,2025,C001,P001,1216.08,866.92,80,3363
2025-10-01,2025,C001,P002,1029.17,866.92,80,3364
2025-10-01,2025,C002,P001,1294.75,866.90,79,3365
2025-10-01,2025,C002,P002,1140.82,866.90,79,3366
2025-10-01,2025,C003,P001,1216.42,866.90,78,3367
2025-10-01,2025,C003,P002,1209.72,866.90,78,3368
2025-10-02,2025,C001,P001,1110.43,868.67,81,3369
2025-10-02,2025,C001,P002,1156.46,868.67,81,3370
2025-10-02,2025,C002,P001,1149.21,868.65,80,3371
2025-10-02,2025,C002,P002,1072.51,868.65,80,3372
2025-10-02,2025,C003,P001,1282.42,868.67,79,3373
2025-10-02,2025,C003,P002,1094.90,868.67,79,3374
2025-10-03,2025,C002,P001,1207.18,870.40,81,3375
2025-10-03,2025,C002,P002,1099.44,870.40,81,3376
2025-10-03,2025,C003,P001,1211.69,870.42,80,3377
2025-10-03,2025,C003,P002,1183.59,870.42,80,3378
2025-10-04,2025,C001,P001,1224.55,872.17,83,3379
2025-10-04,2025,C001,P002,1096.88,872.17,83,3380
2025-10-04,2025,C002,P001,1194.95,872.17,82,3381
2025-10-04,2025,C002,P002,1164.26,872.17,82,3382
2025-10-04,2025,C003,P001,1175.19,872.17,81,3383
2025-10-04,2025,C003,P002,1040.99,872.17,81,3384
2025-10-05,2025,C001,P001,1224.87,873.92,84,3385
2025-10-05,2025,C001,P002,1202.90,873.92,84,3386
2025-10-05,2025,C002,P001,1208.54,873.90,83,3387
2025-10-05,2025,C002,P002,1137.16,873.90,83,3388
2025-10-06,2025,C001,P001,1217.61,875.67,85,3389
2025-10-06,2025,C001,P002,1101.19,875.67,85,3390
2025-10-06,2025,C002,P001,1184.57,875.65,84,3391
2025-10-06,2025,C002,P002,1084.53,875.65,84,3392
2025-10-07,2025,C001,P001,1292.29,877.40,86,3393
2025-10-07,2025,C001,P002,1080.54,877.40,86,3394
2025-10-07,2025,C002,P001,1190.71,877.40,85,3395
2025-10-07,2025,C002,P002,1088.91,877.40,85,3396
2025-10-07,2025,C003,P001,1209.51,877.40,84,3397
2025-10-07,2025,C003,P002,1192.62,877.40,84,3398
2025-10-08,2025,C001,P001,1177.81,879.15,87,3399
2025-10-08,2025,C001,P002,1211.90,879.15,87,3400
2025-10-08,2025,C002,P001,1238.09,879.15,86,3401
2025-10-08,2025,C002,P002,1223.60,879.15,86,3402
2025-10-08,2025,C003,P001,1306.05,879.17,85,3403
2025-10-08,2025,C003,P002,1042.49,879.17,85,3404
2025-10-09,2025,C001,P001,1217.11,880.92,88,3405
2025-10-09,2025,C001,P002,1068.26,880.92,88,3406
2025-10-09,2025,C003,P001,1286.76,880.90,86,3407
2025-10-09,2025,C003,P002,1147.02,880.90,86,3408
2025-10-11,2025,C001,P001,1264.57,884.42,90,3409
2025-10-11,2025,C001,P002,1192.92,884.42,90,3410
2025-10-11,2025,C002,P001,1280.36,884.40,89,3411
2025-10-11,2025,C002,P002,1104.37,884.40,89,3412
2025-10-11,2025,C003,P001,1274.81,884.42,88,3413
2025-10-11,2025,C003,P002,1190.33,884.42,88,3414
2025-10-12,2025,C001,P001,1176.74,886.15,91,3415
2025-10-12,2025,C001,P002,1064.04,886.15,91,3416
2025-10-12,2025,C002,P001,1264.95,886.15,90,3417
2025-10-12,2025,C002,P002,1139.39,886.15,90,3418
2025-10-12,2025,C003,P001,1206.72,886.15,89,3419
2025-10-12,2025,C003,P002,1154.17,886.15,89,3420
2025-10-13,2025,C001,P001,1282.81,887.92,92,3421
2025-10-13,2025,C001,P002,1102.61,887.92,92,3422
2025-10-13,2025,C002,P001,1304.56,887.90,91,3423
2025-10-13,2025,C002,P002,1125.96,887.90,91,3424
2025-10-14,2025,C001,P001,1183.64,889.65,93,3425
2025-10-14,2025,C001,P002,1109.46,889.65,93,3426
2025-10-14,2025,C002,P001,1235.73,889.67,92,3427
2025-10-14,2025,C002,P002,1060.26,889.67,92,3428
2025-10-14,2025,C003,P001,1237.00,889.65,91,3429
2025-10-14,2025,C003,P002,1131.15,889.65,91,3430
2025-10-15,2025,C001,P001,1317.58,891.42,94,3431
2025-10-15,2025,C001,P002,1071.18,891.42,94,3432
2025-10-15,2025,C002,P001,1325.41,891.40,93,3433
2025-10-15,2025,C002,P002,1203.12,891.40,93,3434
2025-10-16,2025,C001,P001,1182.68,893.17,95,3435
2025-10-16,2025,C001,P002,1099.82,893.17,95,3436
2025-10-16,2025,C002,P001,1174.12,893.15,94,3437
2025-10-16,2025,C002,P002,1166.95,893.15,94,3438
2025-10-16,2025,C003,P001,1293.06,893.17,93,3439
2025-10-16,2025,C003,P002,1144.82,893.17,93,3440
2025-10-17,2025,C001,P001,1147.40,894.90,96,3441
2025-10-17,2025,C001,P002,1209.00,894.90,96,3442
2025-10-17,2025,C002,P001,1293.80,894.90,95,3443
2025-10-17,2025,C002,P002,1111.79,894.90,95,3444
2025-10-18,2025,C002,P001,1150.89,896.67,96,3445
2025-10-18,2025,C002,P002,1126.56,896.67,96,3446
2025-10-18,2025,C003,P001,1229.99,896.65,95,3447
2025-10-18,2025,C003,P002,1102.66,896.65,95,3448
2025-10-19,2025,C001,P001,1216.72,898.40,98,3449
2025-10-19,2025,C001,P002,1197.02,898.40,98,3450
2025-10-19,2025,C002,P001,1320.28,898.42,97,3451
2025-10-19,2025,C002,P002,1110.49,898.42,97,3452
2025-10-19,2025,C003,P001,1146.62,898.40,96,3453
2025-10-19,2025,C003,P002,1145.16,898.40,96,3454
2025-10-20,2025,C001,P001,1298.25,900.17,99,3455
2025-10-20,2025,C001,P002,1146.68,900.17,99,3456
2025-10-20,2025,C002,P001,1147.22,900.15,98,3457
2025-10-20,2025,C002,P002,1235.31,900.15,98,3458
2025-10-21,2025,C001,P001,1248.67,901.90,100,3459
2025-10-21,2025,C001,P002,1241.07,901.90,100,3460
2025-10-21,2025,C002,P001,1236.51,901.90,99,3461
2025-10-21,2025,C002,P002,1065.90,901.90,99,3462
2025-10-21,2025,C003,P001,1210.57,901.90,98,3463
2025-10-21,2025,C003,P002,1117.56,901.90,98,3464
2025-10-22,2025,C001,P001,1311.01,903.65,101,3465
2025-10-22,2025,C001,P002,1167.90,903.65,101,3466
2025-10-22,2025,C002,P001,1262.49,903.67,100,3467
2025-10-22,2025,C002,P002,1227.93,903.67,100,3468
2025-10-22,2025,C003,P001,1217.50,903.65,99,3469
2025-10-22,2025,C003,P002,1170.70,903.65,99,3470
2025-10-23,2025,C001,P001,1221.97,905.42,102,3471
2025-10-23,2025,C001,P002,1126.10,905.42,102,3472
2025-10-23,2025,C002,P001,1326.41,905.42,101,3473
2025-10-23,2025,C002,P002,1168.38,905.42,101,3474
2025-10-23,2025,C003,P001,1185.73,905.42,100,3475
2025-10-23,2025,C003,P002,1100.07,905.42,100,3476
2025-10-24,2025,C002,P001,1289.78,907.15,102,3477
2025-10-24,2025,C002,P002,1122.48,907.15,102,3478
2025-10-24,2025,C003,P001,1200.25,907.17,101,3479
2025-10-24,2025,C003,P002,1240.73,907.17,101,3480
2025-10-25,2025,C001,P001,1202.07,908.92,104,3481
2025-10-25,2025,C001,P002,1233.32,908.92,104,3482
2025-10-25,2025,C002,P001,1326.24,908.90,103,3483
2025-10-25,2025,C002,P002,1196.66,908.90,103,3484
2025-10-25,2025,C003,P001,1284.66,908.92,102,3485
2025-10-25,2025,C003,P002,1136.79,908.92,102,3486
2025-10-26,2025,C001,P001,1186.25,910.65,105,3487
2025-10-26,2025,C001,P002,1144.61,910.65,105,3488
2025-10-26,2025,C002,P001,1268.23,910.67,104,3489
2025-10-26,2025,C002,P002,1150.23,910.67,104,3490
2025-10-26,2025,C003,P001,1318.49,910.67,103,3491
2025-10-26,2025,C003,P002,1212.98,910.67,103,3492
2025-10-27,2025,C001,P001,1279.65,912.40,106,3493
2025-10-27,2025,C001,P002,1224.07,912.40,106,3494
2025-10-27,2025,C002,P001,1289.08,912.40,105,3495
2025-10-27,2025,C002,P002,1206.44,912.40,105,3496
2025-10-27,2025,C003,P001,1293.98,912.42,104,3497
2025-10-27,2025,C003,P002,1155.04,912.42,104,3498
2025-10-28,2025,C001,P001,1337.77,914.15,107,3499
2025-10-28,2025,C001,P002,1250.56,914.15,107,3500
2025-10-28,2025,C002,P001,1251.26,914.15,106,3501
2025-10-28,2025,C002,P002,1177.14,914.15,106,3502
2025-10-28,2025,C003,P001,1351.19,914.15,105,3503
2025-10-28,2025,C003,P002,1231.43,914.15,105,3504
2025-10-29,2025,C001,P001,1245.88,915.90,108,3505
2025-10-29,2025,C001,P002,1089.07,915.90,108,3506
2025-10-29,2025,C002,P001,1323.51,915.90,107,3507
2025-10-29,2025,C002,P002,1245.67,915.90,107,3508
2025-10-29,2025,C003,P001,1167.03,915.90,106,3509
2025-10-29,2025,C003,P002,1091.16,915.90,106,3510
2025-10-30,2025,C001,P001,1276.81,917.67,109,3511
2025-10-30,2025,C001,P002,1224.13,917.67,109,3512
2025-10-30,2025,C002,P001,1266.35,917.65,108,3513
2025-10-30,2025,C002,P002,1155.15,917.65,108,3514
2025-10-30,2025,C003,P001,1317.70,917.67,107,3515
2025-10-30,2025,C003,P002,1234.35,917.67,107,3516
2025-10-31,2025,C001,P001,1313.50,919.42,110,3517
2025-10-31,2025,C001,P002,1165.18,919.42,110,3518
2025-10-31,2025,C002,P001,1312.01,919.40,109,3519
2025-10-31,2025,C002,P002,1185.48,919.40,109,3520
2025-10-31,2025,C003,P001,1167.55,919.42,108,3521
2025-10-31,2025,C003,P002,1216.51,919.42,108,3522
2025-11-01,2025,C001,P001,1145.43,866.92,79,3523
2025-11-01,2025,C001,P002,1140.65,866.92,79,3524
2025-11-01,2025,C002,P001,1284.04,866.92,78,3525
2025-11-01,2025,C002,P002,1079.21,866.92,78,3526
2025-11-01,2025,C003,P001,1210.51,866.92,77,3527
2025-11-01,2025,C003,P002,1034.12,866.92,77,3528
2025-11-02,2025,C003,P001,1220.66,868.67,78,3529
2025-11-02,2025,C003,P002,1206.62,868.67,78,3530
2025-11-03,2025,C001,P001,1264.14,870.42,81,3531
2025-11-03,2025,C001,P002,1084.35,870.42,81,3532
2025-11-03,2025,C002,P001,1272.60,870.40,80,3533
2025-11-03,2025,C002,P002,1199.13,870.40,80,3534
2025-11-03,2025,C003,P001,1134.85,870.40,79,3535
2025-11-03,2025,C003,P002,1086.53,870.40,79,3536
2025-11-04,2025,C001,P001,1201.93,872.15,82,3537
2025-11-04,2025,C001,P002,1080.24,872.15,82,3538
2025-11-04,2025,C002,P001,1304.71,872.17,81,3539
2025-11-04,2025,C002,P002,1127.12,872.17,81,3540
2025-11-04,2025,C003,P001,1131.34,872.17,80,3541
2025-11-04,2025,C003,P002,1101.99,872.17,80,3542
2025-11-05,2025,C001,P001,1183.65,873.90,83,3543
2025-11-05,2025,C001,P002,1221.86,873.90,83,3544
2025-11-05,2025,C002,P001,1133.07,873.92,82,3545
2025-11-05,2025,C002,P002,1050.99,873.92,82,3546
2025-11-05,2025,C003,P001,1128.63,873.90,81,3547
2025-11-05,2025,C003,P002,1166.34,873.90,81,3548
2025-11-06,2025,C001,P001,1185.49,875.67,84,3549
2025-11-06,2025,C001,P002,1154.49,875.67,84,3550
2025-11-06,2025,C002,P001,1246.13,875.67,83,3551
2025-11-06,2025,C002,P002,1231.03,875.67,83,3552
2025-11-06,2025,C003,P001,1147.09,875.65,82,3553
2025-11-06,2025,C003,P002,1091.18,875.65,82,3554
2025-11-07,2025,C001,P001,1313.29,877.42,85,3555
2025-11-07,2025,C001,P002,1186.30,877.42,85,3556
2025-11-07,2025,C002,P001,1172.53,877.42,84,3557
2025-11-07,2025,C002,P002,1202.72,877.42,84,3558
2025-11-07,2025,C003,P001,1165.74,877.42,83,3559
2025-11-07,2025,C003,P002,1051.31,877.42,83,3560
2025-11-08,2025,C001,P001,1230.00,879.15,86,3561
2025-11-08,2025,C001,P002,1155.86,879.15,86,3562
2025-11-08,2025,C002,P001,1285.13,879.15,85,3563
2025-11-08,2025,C002,P002,1119.28,879.15,85,3564
2025-11-08,2025,C003,P001,1161.96,879.17,84,3565
2025-11-08,2025,C003,P002,1187.70,879.17,84,3566
2025-11-09,2025,C001,P001,1317.84,880.92,87,3567
2025-11-09,2025,C001,P002,1189.88,880.92,87,3568
2025-11-09,2025,C002,P001,1194.82,880.90,86,3569
2025-11-09,2025,C002,P002,1166.14,880.90,86,3570
2025-11-09,2025,C003,P001,1232.06,880.90,85,3571
2025-11-09,2025,C003,P002,1147.62,880.90,85,3572
2025-11-10,2025,C001,P001,1277.99,882.65,88,3573
2025-11-10,2025,C001,P002,1220.55,882.65,88,3574
2025-11-10,2025,C002,P001,1148.84,882.65,87,3575
2025-11-10,2025,C002,P002,1060.66,882.65,87,3576
2025-11-10,2025,C003,P001,1198.40,882.67,86,3577
2025-11-10,2025,C003,P002,1090.98,882.67,86,3578
2025-11-11,2025,C003,P001,1321.67,884.42,87,3579
2025-11-11,2025,C003,P002,1137.20,884.42,87,3580
2025-11-12,2025,C001,P001,1296.23,886.17,90,3581
2025-11-12,2025,C001,P002,1088.21,886.17,90,3582
2025-11-12,2025,C002,P001,1282.74,886.15,89,3583
2025-11-12,2025,C002,P002,1135.97,886.15,89,3584
2025-11-12,2025,C003,P001,1144.64,886.17,88,3585
2025-11-12,2025,C003,P002,1102.65,886.17,88,3586
2025-11-13,2025,C001,P001,1180.58,887.90,91,3587
2025-11-13,2025,C001,P002,1061.52,887.90,91,3588
2025-11-13,2025,C002,P001,1181.30,887.90,90,3589
2025-11-13,2025,C002,P002,1210.48,887.90,90,3590
2025-11-13,2025,C003,P001,1298.03,887.90,89,3591
2025-11-13,2025,C003,P002,1096.56,887.90,89,3592
2025-11-14,2025,C002,P001,1285.38,889.67,91,3593
2025-11-14,2025,C002,P002,1149.29,889.67,91,3594
2025-11-14,2025,C003,P001,1176.75,889.65,90,3595
2025-11-14,2025,C003,P002,1167.39,889.65,90,3596
2025-11-15,2025,C001,P001,1284.06,891.42,93,3597
2025-11-15,2025,C001,P002,1140.10,891.42,93,3598
2025-11-15,2025,C002,P001,1168.57,891.42,92,3599
2025-11-15,2025,C002,P002,1147.98,891.42,92,3600
2025-11-15,2025,C003,P001,1168.98,891.40,91,3601
2025-11-15,2025,C003,P002,1239.85,891.40,91,3602
2025-11-16,2025,C001,P001,1234.60,893.15,94,3603
2025-11-16,2025,C001,P002,1250.22,893.15,94,3604
2025-11-16,2025,C002,P001,1258.76,893.17,93,3605
2025-11-16,2025,C002,P002,1141.02,893.17,93,3606
2025-11-16,2025,C003,P001,1135.35,893.15,92,3607
2025-11-16,2025,C003,P002,1190.94,893.15,92,3608
2025-11-17,2025,C001,P001,1165.49,894.90,95,3609
2025-11-17,2025,C001,P002,1195.98,894.90,95,3610
2025-11-17,2025,C002,P001,1205.21,894.90,94,3611
2025-11-17,2025,C002,P002,1092.26,894.90,94,3612
2025-11-17,2025,C003,P001,1289.33,894.90,93,3613
2025-11-17,2025,C003,P002,1225.72,894.90,93,3614
2025-11-18,2025,C001,P001,1181.32,896.65,96,3615
2025-11-18,2025,C001,P002,1123.29,896.65,96,3616
2025-11-18,2025,C002,P001,1207.09,896.67,95,3617
2025-11-18,2025,C002,P002,1242.78,896.67,95,3618
2025-11-18,2025,C003,P001,1229.55,896.65,94,3619
2025-11-18,2025,C003,P002,1134.97,896.65,94,3620
2025-11-19,2025,C001,P001,1187.24,898.42,97,3621
2025-11-19,2025,C001,P002,1063.91,898.42,97,3622
2025-11-19,2025,C002,P001,1294.92,898.42,96,3623
2025-11-19,2025,C002,P002,1173.36,898.42,96,3624
2025-11-19,2025,C003,P001,1225.31,898.40,95,3625
2025-11-19,2025,C003,P002,1177.46,898.40,95,3626
2025-11-20,2025,C001,P001,1213.81,900.15,98,3627
2025-11-20,2025,C001,P002,1090.75,900.15,98,3628
2025-11-20,2025,C002,P001,1308.30,900.15,97,3629
2025-11-20,2025,C002,P002,1245.19,900.15,97,3630
2025-11-20,2025,C003,P001,1233.24,900.17,96,3631
2025-11-20,2025,C003,P002,1138.02,900.17,96,3632
2025-11-21,2025,C001,P001,1223.80,901.92,99,3633
2025-11-21,2025,C001,P002,1163.82,901.92,99,3634
2025-11-21,2025,C002,P001,1272.22,901.92,98,3635
2025-11-21,2025,C002,P002,1119.05,901.92,98,3636
2025-11-22,2025,C001,P001,1294.70,903.65,100,3637
2025-11-22,2025,C001,P002,1195.98,903.65,100,3638
2025-11-22,2025,C002,P001,1215.05,903.65,99,3639
2025-11-22,2025,C002,P002,1069.58,903.65,99,3640
2025-11-22,2025,C003,P001,1261.19,903.67,98,3641
2025-11-22,2025,C003,P002,1135.23,903.67,98,3642
2025-11-23,2025,C002,P001,1267.75,905.40,100,3643
2025-11-23,2025,C002,P002,1114.16,905.40,100,3644
2025-11-24,2025,C001,P001,1158.77,907.15,102,3645
2025-11-24,2025,C001,P002,1186.70,907.15,102,3646
2025-11-24,2025,C002,P001,1205.67,907.17,101,3647
2025-11-24,2025,C002,P002,1095.05,907.17,101,3648
2025-11-24,2025,C003,P001,1174.33,907.15,100,3649
2025-11-24,2025,C003,P002,1220.88,907.15,100,3650
2025-11-25,2025,C001,P001,1265.25,908.92,103,3651
2025-11-25,2025,C001,P002,1079.28,908.92,103,3652
2025-11-25,2025,C002,P001,1276.40,908.90,102,3653
2025-11-25,2025,C002,P002,1239.35,908.90,102,3654
2025-11-25,2025,C003,P001,1347.95,908.92,101,3655
2025-11-25,2025,C003,P002,1126.49,908.92,101,3656
2025-11-26,2025,C001,P001,1226.93,910.65,104,3657
2025-11-26,2025,C001,P002,1107.12,910.65,104,3658
2025-11-27,2025,C001,P001,1324.83,912.40,105,3659
2025-11-27,2025,C001,P002,1153.45,912.40,105,3660
2025-11-27,2025,C002,P001,1186.22,912.42,104,3661
2025-11-27,2025,C002,P002,1171.73,912.42,104,3662
